"CODE","ID","NOWAGE","NAME","GENDER","INVEST_TOT","R_DATE","F_TYPE","F_SELECT","GOALMONEY","GOALTIME","SAVEDMONEY","POSITIVEMONEY","REQUIRETIME","SHORTAGEMONEY","SURPLUSMONEY","REQUIREMONEY_M","HOME_SELECT","HOME_REGION","HOME_TYPE","HOME_M","EDU_N","EDU_1","EDU_2","RETIRE_P","RETIRE_PAY","RETIRE_G","ETC_GOAL"
"28934323","test01",38,"시험용",1,155,"2017-04-29 12:21:21",1,1,4133,6,0,47,1,663,0,56,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"28934323","test01",38,"시험용",1,155,"2017-04-29 12:21:21",2,0,5717,5,0,19,2,4634,0,100,0,0,0,0,2,5,10,0,0,0,"목돈만들기"
"28934323","test01",38,"시험용",1,155,"2017-04-29 12:21:21",3,0,14158,26,7837,19,4,1502,0,17,0,0,0,0,0,0,0,157,13511,1,"목돈만들기"
"28934323","test01",38,"시험용",1,155,"2017-04-29 12:21:21",4,0,523,9,0,4,1,0,4,4,0,0,0,0,0,0,0,157,13511,1,"목돈만들기"
"23329747","test01",49,"시험용",1,199,"2017-04-29 12:21:22",0,0,8333,10,0,60,1,0,3,60,0,0,2152,32,0,0,0,0,0,0,"목돈만들기"
"23329747","test01",49,"시험용",1,199,"2017-04-29 12:21:22",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"23329747","test01",49,"시험용",1,199,"2017-04-29 12:21:22",2,0,8882,8,0,80,1,0,7,80,0,0,0,0,4,8,9,0,0,0,"목돈만들기"
"23329747","test01",49,"시험용",1,199,"2017-04-29 12:21:22",3,0,972,7,5200,-37,1,761,0,-37,0,0,0,0,0,0,0,104,5601,1,"목돈만들기"
"23329747","test01",49,"시험용",1,199,"2017-04-29 12:21:22",4,0,8938,4,0,80,1,5636,0,217,0,0,0,0,0,0,0,104,5601,1,"목돈만들기"
"32320716","test01",48,"시험용",1,178,"2017-04-29 12:21:22",0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"32320716","test01",48,"시험용",1,178,"2017-04-29 12:21:22",1,1,4374,13,0,22,1,0,38,22,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"32320716","test01",48,"시험용",1,178,"2017-04-29 12:21:22",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"32320716","test01",48,"시험용",1,178,"2017-04-29 12:21:22",3,0,12165,17,8389,22,3,1689,0,22,0,0,0,0,0,0,0,168,15168,1,"목돈만들기"
"32320716","test01",48,"시험용",1,178,"2017-04-29 12:21:23",4,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,168,15168,1,"목돈만들기"
"74800847","test01",20,"시험용",0,95,"2017-04-29 12:21:23",0,0,11392,9,0,45,2,5464,0,86,0,1,2152,25,0,0,0,0,0,0,"목돈만들기"
"74800847","test01",20,"시험용",0,95,"2017-04-29 12:21:23",1,1,7538,15,0,31,2,0,117,31,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"74800847","test01",20,"시험용",0,95,"2017-04-29 12:21:23",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"74800847","test01",20,"시험용",0,95,"2017-04-29 12:21:23",3,0,5852,37,5648,4,10,2611,0,4,0,0,0,0,0,0,0,113,6945,1,"목돈만들기"
"74800847","test01",20,"시험용",0,95,"2017-04-29 12:21:23",4,0,6825,13,0,15,3,3817,0,34,0,0,0,0,0,0,0,113,6945,1,"목돈만들기"
"85207030","test01",38,"시험용",1,203,"2017-04-29 12:21:24",0,0,11485,10,0,83,1,0,47,83,0,1,1582,24,0,0,0,0,0,0,"목돈만들기"
"85207030","test01",38,"시험용",1,203,"2017-04-29 12:21:24",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"85207030","test01",38,"시험용",1,203,"2017-04-29 12:21:24",2,0,5772,10,0,124,0,0,11456,42,0,0,0,0,2,10,14,0,0,0,"목돈만들기"
"85207030","test01",38,"시험용",1,203,"2017-04-29 12:21:24",3,0,2476,18,5315,-35,0,12378,0,-3,0,0,0,0,0,0,0,106,5945,1,"목돈만들기"
"85207030","test01",38,"시험용",1,203,"2017-04-29 12:21:24",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,5945,1,"목돈만들기"
"40072129","test01",36,"시험용",0,232,"2017-04-29 12:21:25",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"40072129","test01",36,"시험용",0,232,"2017-04-29 12:21:25",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"40072129","test01",36,"시험용",0,232,"2017-04-29 12:21:25",2,0,4828,10,0,35,1,0,35,35,0,0,0,0,1,10,0,0,0,0,"목돈만들기"
"40072129","test01",36,"시험용",0,232,"2017-04-29 12:21:25",3,0,24222,32,9479,24,6,2636,0,24,0,0,0,0,0,0,0,190,18436,1,"목돈만들기"
"40072129","test01",36,"시험용",0,232,"2017-04-29 12:21:25",4,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,190,18436,1,"목돈만들기"
"6404307","test01",45,"시험용",1,63,"2017-04-29 12:21:25",0,0,10025,5,0,34,2,8087,0,176,0,1,2152,22,0,0,0,0,0,0,"목돈만들기"
"6404307","test01",45,"시험용",1,63,"2017-04-29 12:21:25",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"6404307","test01",45,"시험용",1,63,"2017-04-29 12:21:25",2,0,4757,8,0,10,3,3646,0,43,0,0,0,0,1,8,0,0,0,0,"목돈만들기"
"99660246","test01",27,"시험용",0,275,"2017-04-29 12:18:09",3,0,16767,36,7727,13,8,3172,0,13,0,0,0,0,0,0,0,155,13181,1,"목돈만들기"
"99660246","test01",27,"시험용",0,275,"2017-04-29 12:18:09",4,0,4138,9,0,73,0,0,5479,31,0,0,0,0,0,0,0,155,13181,1,"목돈만들기"
"32207654","test01",32,"시험용",0,186,"2017-04-29 12:18:09",0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"32207654","test01",32,"시험용",0,186,"2017-04-29 12:18:09",1,1,2974,6,0,40,1,20,0,40,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"32207654","test01",32,"시험용",0,186,"2017-04-29 12:18:09",2,0,4723,7,0,91,0,0,3635,51,0,0,0,0,1,7,0,0,0,0,"목돈만들기"
"32207654","test01",32,"시험용",0,186,"2017-04-29 12:18:09",3,0,8577,27,6492,9,6,2372,0,9,0,0,0,0,0,0,0,130,9475,1,"목돈만들기"
"32207654","test01",32,"시험용",0,186,"2017-04-29 12:18:10",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,9475,1,"목돈만들기"
"44834682","test01",31,"시험용",0,98,"2017-04-29 12:18:10",0,0,14835,7,0,44,2,10794,0,162,0,1,1582,31,0,0,0,0,0,0,"목돈만들기"
"44834682","test01",31,"시험용",0,98,"2017-04-29 12:18:10",1,1,9893,8,0,31,2,6448,0,89,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"44834682","test01",31,"시험용",0,98,"2017-04-29 12:18:10",2,0,8767,6,0,13,4,7807,0,119,0,0,0,0,4,6,8,0,0,0,"목돈만들기"
"44834682","test01",31,"시험용",0,98,"2017-04-29 12:18:10",3,0,9210,29,6538,9,6,2567,0,9,0,0,0,0,0,0,0,131,9613,1,"목돈만들기"
"44834682","test01",31,"시험용",0,98,"2017-04-29 12:18:10",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,9613,1,"목돈만들기"
"16255347","test01",31,"시험용",0,104,"2017-04-29 12:18:10",0,0,2659,8,0,24,1,0,8,24,0,1,407,36,0,0,0,0,0,0,"목돈만들기"
"16255347","test01",31,"시험용",0,104,"2017-04-29 12:18:10",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"16255347","test01",31,"시험용",0,104,"2017-04-29 12:18:10",2,0,5941,4,0,62,1,3382,0,144,0,0,0,0,2,4,5,0,0,0,"목돈만들기"
"16255347","test01",31,"시험용",0,104,"2017-04-29 12:18:10",3,0,4076,26,5514,2,11,2700,0,2,0,0,0,0,0,0,0,110,6541,1,"목돈만들기"
"16255347","test01",31,"시험용",0,104,"2017-04-29 12:18:10",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,6541,1,"목돈만들기"
"86548179","test01",54,"시험용",1,87,"2017-04-29 12:18:11",0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"86548179","test01",54,"시험용",1,87,"2017-04-29 12:18:11",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"86548179","test01",54,"시험용",1,87,"2017-04-29 12:18:11",2,0,4656,5,0,268,0,0,10622,82,0,0,0,0,1,5,0,0,0,0,"목돈만들기"
"86548179","test01",54,"시험용",1,87,"2017-04-29 12:18:11",3,0,344,2,5316,-387,0,236,0,-387,0,0,0,0,0,0,0,106,5949,1,"목돈만들기"
"86548179","test01",54,"시험용",1,87,"2017-04-29 12:18:11",4,0,2909,5,0,167,0,0,6611,51,0,0,0,0,0,0,0,106,5949,1,"목돈만들기"
"52190043","test01",27,"시험용",0,262,"2017-04-29 12:18:11",0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"52190043","test01",27,"시험용",0,262,"2017-04-29 12:18:12",1,1,1857,8,0,17,1,0,32,17,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"52190043","test01",27,"시험용",0,262,"2017-04-29 12:18:12",2,0,4902,12,0,27,1,69,0,27,0,0,0,0,1,12,0,0,0,0,"목돈만들기"
"52190043","test01",27,"시험용",0,262,"2017-04-29 12:18:12",3,0,10466,33,6635,9,7,2673,0,9,0,0,0,0,0,0,0,133,9905,1,"목돈만들기"
"52190043","test01",27,"시험용",0,262,"2017-04-29 12:18:12",4,0,4033,4,0,169,0,0,2943,98,0,0,0,0,0,0,0,133,9905,1,"목돈만들기"
"70216851","test01",45,"시험용",1,101,"2017-04-29 12:18:12",0,0,8732,20,0,23,3,0,118,23,0,1,849,34,0,0,0,0,0,0,"목돈만들기"
"70216851","test01",45,"시험용",1,101,"2017-04-29 12:18:12",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"70216851","test01",45,"시험용",1,101,"2017-04-29 12:18:12",2,0,4793,9,0,36,1,51,0,36,0,0,0,0,1,9,0,0,0,0,"목돈만들기"
"70216851","test01",45,"시험용",1,101,"2017-04-29 12:18:12",3,0,5730,15,6570,9,2,459,0,5,0,0,0,0,0,0,0,131,9709,1,"목돈만들기"
"70216851","test01",45,"시험용",1,101,"2017-04-29 12:18:12",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,9709,1,"목돈만들기"
"38901970","test01",39,"시험용",1,136,"2017-04-29 12:18:13",0,0,12889,12,0,72,1,1,0,72,0,1,2152,33,0,0,0,0,0,0,"목돈만들기"
"38901970","test01",39,"시험용",1,136,"2017-04-29 12:18:13",1,1,1705,12,0,10,1,0,85,10,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"38901970","test01",39,"시험용",1,136,"2017-04-29 12:18:13",2,0,5941,9,0,28,1,2252,0,45,0,0,0,0,2,9,10,0,0,0,"목돈만들기"
"38901970","test01",39,"시험용",1,136,"2017-04-29 12:18:13",3,0,10458,23,7203,17,3,573,0,14,0,0,0,0,0,0,0,144,11608,1,"목돈만들기"
"38901970","test01",39,"시험용",1,136,"2017-04-29 12:18:13",4,0,1821,13,0,9,1,16,0,9,0,0,0,0,0,0,0,144,11608,1,"목돈만들기"
"41356086","test01",24,"시험용",0,276,"2017-04-29 12:18:14",0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"41356086","test01",24,"시험용",0,276,"2017-04-29 12:18:14",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"41356086","test01",24,"시험용",0,276,"2017-04-29 12:18:14",2,0,4828,10,0,48,1,0,1841,35,0,0,0,0,1,10,0,0,0,0,"목돈만들기"
"41356086","test01",24,"시험용",0,276,"2017-04-29 12:18:14",3,0,13832,37,7154,10,9,3209,0,10,0,0,0,0,0,0,0,143,11461,1,"목돈만들기"
"41356086","test01",24,"시험용",0,276,"2017-04-29 12:18:14",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,11461,1,"목돈만들기"
"23037030","test01",36,"시험용",0,194,"2017-04-29 12:18:14",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"23037030","test01",36,"시험용",0,194,"2017-04-29 12:18:14",1,1,9820,6,0,94,1,2879,0,133,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"23037030","test01",36,"시험용",0,194,"2017-04-29 12:18:15",2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"23037030","test01",36,"시험용",0,194,"2017-04-29 12:18:15",3,0,12013,26,7326,14,5,2605,0,14,0,0,0,0,0,0,0,147,11978,1,"목돈만들기"
"23037030","test01",36,"시험용",0,194,"2017-04-29 12:18:15",4,0,5480,8,0,38,1,1258,0,49,0,0,0,0,0,0,0,147,11978,1,"목돈만들기"
"57195343","test01",23,"시험용",0,86,"2017-04-29 12:18:15",0,0,4469,7,0,45,1,336,0,49,0,1,849,29,0,0,0,0,0,0,"목돈만들기"
"57195343","test01",23,"시험용",0,86,"2017-04-29 12:18:15",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"57195343","test01",23,"시험용",0,86,"2017-04-29 12:18:15",2,0,4828,10,0,7,4,3855,0,35,0,0,0,0,1,10,0,0,0,0,"목돈만들기"
"57195343","test01",23,"시험용",0,86,"2017-04-29 12:18:15",3,0,25904,44,8978,7,17,12957,0,14,0,0,0,0,0,0,0,180,16933,1,"목돈만들기"
"57195343","test01",23,"시험용",0,86,"2017-04-29 12:18:15",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,16933,1,"목돈만들기"
"27356445","test01",28,"시험용",0,329,"2017-04-29 12:18:15",0,0,21535,16,0,79,2,56,0,79,0,1,1582,45,0,0,0,0,0,0,"목돈만들기"
"27356445","test01",28,"시험용",0,329,"2017-04-29 12:18:15",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"27356445","test01",28,"시험용",0,329,"2017-04-29 12:18:15",2,0,5772,7,0,186,0,0,11312,63,0,0,0,0,2,7,11,0,0,0,"목돈만들기"
"27356445","test01",28,"시험용",0,329,"2017-04-29 12:18:15",3,0,17291,36,7863,14,8,2508,0,14,0,0,0,0,0,0,0,157,13589,1,"목돈만들기"
"27356445","test01",28,"시험용",0,329,"2017-04-29 12:18:15",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,13589,1,"목돈만들기"
"88862091","test01",52,"시험용",1,172,"2017-04-29 12:18:16",0,0,3447,13,0,17,1,38,0,17,0,1,407,28,0,0,0,0,0,0,"목돈만들기"
"88862091","test01",52,"시험용",1,172,"2017-04-29 12:18:16",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"88862091","test01",52,"시험용",1,172,"2017-04-29 12:18:16",2,0,4689,6,0,117,0,0,3950,64,0,0,0,0,1,6,0,0,0,0,"목돈만들기"
"88862091","test01",52,"시험용",1,172,"2017-04-29 12:18:16",3,0,8481,12,8084,12,2,1316,0,12,0,0,0,0,0,0,0,162,14253,1,"목돈만들기"
"88862091","test01",52,"시험용",1,172,"2017-04-29 12:18:16",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,14253,1,"목돈만들기"
"44690242","test01",31,"시험용",0,123,"2017-04-29 12:18:16",0,0,5034,17,0,17,2,0,33,17,0,1,849,28,0,0,0,0,0,0,"목돈만들기"
"44690242","test01",31,"시험용",0,123,"2017-04-29 12:18:16",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"44690242","test01",31,"시험용",0,123,"2017-04-29 12:18:16",2,0,5827,12,0,37,1,0,796,33,0,0,0,0,2,12,15,0,0,0,"목돈만들기"
"44690242","test01",31,"시험용",0,123,"2017-04-29 12:18:16",3,0,9210,29,6541,13,4,0,379,9,0,0,0,0,0,0,0,131,9624,1,"목돈만들기"
"44690242","test01",31,"시험용",0,123,"2017-04-29 12:18:16",4,0,4314,7,0,47,1,0,3,47,0,0,0,0,0,0,0,131,9624,1,"목돈만들기"
"83241330","test01",33,"시험용",0,207,"2017-04-29 12:18:17",0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"6404307","test01",45,"시험용",1,63,"2017-04-29 12:21:26",3,0,5873,15,6578,5,4,1593,0,5,0,0,0,0,0,0,0,132,9734,1,"목돈만들기"
"6404307","test01",45,"시험용",1,63,"2017-04-29 12:21:26",4,0,5588,11,0,10,4,4003,0,35,0,0,0,0,0,0,0,132,9734,1,"목돈만들기"
"6559339","test01",47,"시험용",1,158,"2017-04-29 12:21:26",0,0,3447,5,0,60,0,26,0,60,0,1,407,40,0,0,0,0,0,0,"목돈만들기"
"6559339","test01",47,"시험용",1,158,"2017-04-29 12:21:26",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"6559339","test01",47,"시험용",1,158,"2017-04-29 12:21:26",2,0,4828,10,0,44,1,0,1285,35,0,0,0,0,1,10,0,0,0,0,"목돈만들기"
"6559339","test01",47,"시험용",1,158,"2017-04-29 12:21:26",3,0,13923,19,8616,30,2,0,248,24,0,0,0,0,0,0,0,172,15848,1,"목돈만들기"
"6559339","test01",47,"시험용",1,158,"2017-04-29 12:21:27",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,15848,1,"목돈만들기"
"98033500","test01",36,"시험용",0,99,"2017-04-29 12:21:27",0,0,2672,6,0,38,0,0,134,36,0,1,407,31,0,0,0,0,0,0,"목돈만들기"
"98033500","test01",36,"시험용",0,99,"2017-04-29 12:21:27",1,1,6970,14,0,28,2,721,0,31,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"98033500","test01",36,"시험용",0,99,"2017-04-29 12:21:27",2,0,4902,12,0,11,3,2933,0,27,0,0,0,0,1,12,0,0,0,0,"목돈만들기"
"98033500","test01",36,"시험용",0,99,"2017-04-29 12:21:27",3,0,20880,31,8901,11,9,8590,0,21,0,0,0,0,0,0,0,178,16703,1,"목돈만들기"
"98033500","test01",36,"시험용",0,99,"2017-04-29 12:21:27",4,0,3094,5,0,11,2,2467,0,54,0,0,0,0,0,0,0,178,16703,1,"목돈만들기"
"46065195","test01",54,"시험용",1,71,"2017-04-29 12:21:27",0,0,14126,17,0,34,3,3991,0,47,0,1,2152,31,0,0,0,0,0,0,"목돈만들기"
"46065195","test01",54,"시험용",1,71,"2017-04-29 12:21:27",1,1,8587,8,0,24,2,5920,0,77,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"46065195","test01",54,"시험용",1,71,"2017-04-29 12:21:27",2,0,7076,3,0,10,4,6810,0,266,0,0,0,0,3,3,8,0,0,0,"목돈만들기"
"46065195","test01",54,"시험용",1,71,"2017-04-29 12:21:28",3,0,6961,10,7973,3,3,1096,0,3,0,0,0,0,0,0,0,159,13920,1,"목돈만들기"
"46065195","test01",54,"시험용",1,71,"2017-04-29 12:21:28",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159,13920,1,"목돈만들기"
"66286954","test01",41,"시험용",1,244,"2017-04-29 12:21:28",0,0,20180,15,0,82,2,0,69,82,0,1,2152,31,0,0,0,0,0,0,"목돈만들기"
"66286954","test01",41,"시험용",1,244,"2017-04-29 12:21:28",1,1,4628,14,0,21,2,0,59,21,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"66286954","test01",41,"시험용",1,244,"2017-04-29 12:21:28",2,0,4757,8,0,114,0,0,7910,43,0,0,0,0,1,8,0,0,0,0,"목돈만들기"
"66286954","test01",41,"시험용",1,244,"2017-04-29 12:21:28",3,0,17552,25,8767,24,4,2141,0,24,0,0,0,0,0,0,0,175,16300,1,"목돈만들기"
"66286954","test01",41,"시험용",1,244,"2017-04-29 12:21:28",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,16300,1,"목돈만들기"
"24087754","test01",52,"시험용",1,167,"2017-04-29 12:21:29",0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"24087754","test01",52,"시험용",1,167,"2017-04-29 12:21:29",1,1,4785,4,0,78,0,1565,0,116,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"24087754","test01",52,"시험용",1,167,"2017-04-29 12:21:29",2,0,4689,6,0,31,1,2400,0,64,0,0,0,0,1,6,0,0,0,0,"목돈만들기"
"24087754","test01",52,"시험용",1,167,"2017-04-29 12:21:29",3,0,9571,13,8287,16,2,1441,0,16,0,0,0,0,0,0,0,166,14860,1,"목돈만들기"
"24087754","test01",52,"시험용",1,167,"2017-04-29 12:21:29",4,0,3498,14,0,16,1,0,73,16,0,0,0,0,0,0,0,166,14860,1,"목돈만들기"
"57314179","test01",33,"시험용",0,23,"2017-04-29 12:21:30",0,0,4186,9,0,10,3,2869,0,32,0,1,407,34,0,0,0,0,0,0,"목돈만들기"
"57314179","test01",33,"시험용",0,23,"2017-04-29 12:21:30",1,1,4943,7,0,7,4,4300,0,54,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"57314179","test01",33,"시험용",0,23,"2017-04-29 12:21:30",2,0,5884,6,0,3,10,5662,0,80,0,0,0,0,2,6,8,0,0,0,"목돈만들기"
"57314179","test01",33,"시험용",0,23,"2017-04-29 12:21:30",3,0,19935,33,8531,3,23,14531,0,18,0,0,0,0,0,0,0,171,15594,1,"목돈만들기"
"57314179","test01",33,"시험용",0,23,"2017-04-29 12:21:30",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171,15594,1,"목돈만들기"
"29748242","test01",30,"시험용",0,75,"2017-04-29 12:21:30",0,0,9374,15,0,30,2,1966,0,38,0,1,2152,24,0,0,0,0,0,0,"목돈만들기"
"29748242","test01",30,"시험용",0,75,"2017-04-29 12:21:30",1,1,6725,12,0,22,2,2787,0,38,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"29748242","test01",30,"시험용",0,75,"2017-04-29 12:21:30",2,0,5827,5,0,9,4,5314,0,102,0,0,0,0,2,5,8,0,0,0,"목돈만들기"
"29748242","test01",30,"시험용",0,75,"2017-04-29 12:21:30",3,0,6755,28,6026,6,7,2610,0,6,0,0,0,0,0,0,0,121,8077,1,"목돈만들기"
"29748242","test01",30,"시험용",0,75,"2017-04-29 12:21:30",4,0,7943,13,0,9,5,6138,0,40,0,0,0,0,0,0,0,121,8077,1,"목돈만들기"
"17201009","test01",37,"시험용",0,98,"2017-04-29 12:21:31",0,0,19139,19,0,49,3,1770,0,54,0,1,2152,42,0,0,0,0,0,0,"목돈만들기"
"17201009","test01",37,"시험용",0,98,"2017-04-29 12:21:31",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"17201009","test01",37,"시험용",0,98,"2017-04-29 12:21:31",2,0,4656,5,0,14,2,3858,0,82,0,0,0,0,1,5,0,0,0,0,"목돈만들기"
"17201009","test01",37,"시험용",0,98,"2017-04-29 12:21:31",3,0,18651,29,8575,14,7,4977,0,21,0,0,0,0,0,0,0,172,15725,1,"목돈만들기"
"17201009","test01",37,"시험용",0,98,"2017-04-29 12:21:31",4,0,5787,12,0,14,3,3281,0,32,0,0,0,0,0,0,0,172,15725,1,"목돈만들기"
"60363895","test01",28,"시험용",0,219,"2017-04-29 12:21:31",0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"60363895","test01",28,"시험용",0,219,"2017-04-29 12:21:31",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"60363895","test01",28,"시험용",0,219,"2017-04-29 12:21:31",2,0,4828,10,0,35,1,0,35,35,0,0,0,0,1,10,0,0,0,0,"목돈만들기"
"60363895","test01",28,"시험용",0,219,"2017-04-29 12:21:31",3,0,16502,35,7735,13,8,3530,0,13,0,0,0,0,0,0,0,155,13204,1,"목돈만들기"
"60363895","test01",28,"시험용",0,219,"2017-04-29 12:21:31",4,0,4573,12,0,48,1,0,4019,26,0,0,0,0,0,0,0,155,13204,1,"목돈만들기"
"43164132","test01",33,"시험용",0,26,"2017-04-29 12:21:32",0,0,19529,12,0,11,10,17560,0,109,0,1,2152,30,0,0,0,0,0,0,"목돈만들기"
"43164132","test01",33,"시험용",0,26,"2017-04-29 12:21:32",1,1,7563,3,0,8,6,7350,0,285,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"43164132","test01",33,"시험용",0,26,"2017-04-29 12:21:32",2,0,5884,6,0,3,10,5662,0,80,0,0,0,0,2,6,8,0,0,0,"목돈만들기"
"43164132","test01",33,"시험용",0,26,"2017-04-29 12:21:32",3,0,27509,36,9782,3,28,21979,0,22,0,0,0,0,0,0,0,196,19347,1,"목돈만들기"
"43164132","test01",33,"시험용",0,26,"2017-04-29 12:21:32",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,19347,1,"목돈만들기"
"59687957","test01",28,"시험용",0,230,"2017-04-29 12:21:32",0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"59687957","test01",28,"시험용",0,230,"2017-04-29 12:21:32",1,1,9227,4,0,113,1,4562,0,224,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"59687957","test01",28,"시험용",0,230,"2017-04-29 12:21:32",2,0,5827,5,0,45,1,3262,0,102,0,0,0,0,2,5,8,0,0,0,"목돈만들기"
"59687957","test01",28,"시험용",0,230,"2017-04-29 12:21:32",3,0,17291,36,7866,14,8,2505,0,14,0,0,0,0,0,0,0,157,13599,1,"목돈만들기"
"59687957","test01",28,"시험용",0,230,"2017-04-29 12:21:33",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,13599,1,"목돈만들기"
"95276168","test01",20,"시험용",0,336,"2017-04-29 12:21:33",0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"95276168","test01",20,"시험용",0,336,"2017-04-29 12:21:33",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
"95276168","test01",20,"시험용",0,336,"2017-04-29 12:21:33",2,0,5827,9,0,97,0,0,6951,44,0,0,0,0,2,9,12,0,0,0,"목돈만들기"
"95276168","test01",20,"시험용",0,336,"2017-04-29 12:21:33",3,0,9579,39,6285,6,10,3328,0,6,0,0,0,0,0,0,0,126,8856,1,"목돈만들기"
"95276168","test01",20,"시험용",0,336,"2017-04-29 12:21:33",4,0,2252,6,0,30,1,37,0,30,0,0,0,0,0,0,0,126,8856,1,"목돈만들기"
"8709611","test01",46,"시험용",1,195,"2017-04-29 12:21:33",0,0,14582,8,0,114,1,1915,0,131,0,1,2152,32,0,0,0,0,0,0,"목돈만들기"
"8709611","test01",46,"시험용",1,195,"2017-04-29 12:21:33",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"목돈만들기"
